|table_name|chunk_id|column_id|    column_name|column_data_type|distinct_value_count|encoding_type|vector_compression_type|size_in_bytes|point_accesses|sequential_accesses|monotonic_accesses|random_accesses|dictionary_accesses|
|  partsupp|       7|        2|    ps_availqty|             int|                9986|    TurboPFOR|                   NULL|       116438|             0|             196605|          16189968|        1762221|                  0|
|  partsupp|       7|        3|  ps_supplycost|           float|               48085|   Dictionary|  FixedSize2ByteAligned|       323506|             0|              65535|          16189968|        3613434|           16255503|
|  partsupp|       7|        4|     ps_comment|          string|               65533|   Dictionary|  FixedSize2ByteAligned|     10920492|             0|              65535|                 0|              0|              65535|
|  partsupp|       8|        0|     ps_partkey|             int|               16384|    TurboPFOR|                   NULL|       149206|             0|          560520855|          15203033|       10575254|                  0|
|  partsupp|       8|        1|     ps_suppkey|             int|               10000|    TurboPFOR|                   NULL|       114317|             0|          404809695|          14384681|       16127660|                  0|
|  partsupp|       8|        2|    ps_availqty|             int|                9987|    TurboPFOR|                   NULL|       116438|             0|             196605|          16188694|        1771901|                  0|
|  partsupp|       8|        3|  ps_supplycost|           float|               48025|   Dictionary|  FixedSize2ByteAligned|       323266|             0|              65535|          16188694|        3617946|           16254229|
|  partsupp|       8|        4|     ps_comment|          string|               65531|   Dictionary|  FixedSize2ByteAligned|     10920448|             0|              65535|                 0|              0|              65535|
|  partsupp|       9|        0|     ps_partkey|             int|               16385|    TurboPFOR|                   NULL|       149206|             0|          560520855|          15197260|       10564010|                  0|
|  partsupp|       9|        1|     ps_suppkey|             int|               10000|    TurboPFOR|                   NULL|       113993|             0|          404809695|          14390813|       16142498|                  0|
|  partsupp|       9|        2|    ps_availqty|             int|                9986|    TurboPFOR|                   NULL|       116438|             0|             196605|          16188934|        1758337|                  0|
|  partsupp|       9|        3|  ps_supplycost|           float|               48001|   Dictionary|  FixedSize2ByteAligned|       323170|             0|              65535|          16188934|        3627305|           16254469|
|  partsupp|       9|        4|     ps_comment|          string|               65530|   Dictionary|  FixedSize2ByteAligned|     10924306|             0|              65535|                 0|              0|              65535|
|  partsupp|      10|        0|     ps_partkey|             int|               16385|    TurboPFOR|                   NULL|       149206|             0|          560520855|          15201529|       10561138|                  0|
|  partsupp|      10|        1|     ps_suppkey|             int|               10000|    TurboPFOR|                   NULL|       114170|             0|          404809695|          14368016|       16189171|                  0|
|  partsupp|      10|        2|    ps_availqty|             int|                9977|    TurboPFOR|                   NULL|       116438|             0|             196605|          16188326|        1768259|                  0|
|  partsupp|      10|        3|  ps_supplycost|           float|               47867|   Dictionary|  FixedSize2ByteAligned|       322634|             0|              65535|          16188326|        3627782|           16253861|
|  partsupp|      10|        4|     ps_comment|          string|               65524|   Dictionary|  FixedSize2ByteAligned|     10935700|             0|              65535|                 0|              0|              65535|
|  partsupp|      11|        0|     ps_partkey|             int|               16384|    TurboPFOR|                   NULL|       149206|             0|          560520855|          15194954|       10554711|                  0|
|  partsupp|      11|        1|     ps_suppkey|             int|               10000|    TurboPFOR|                   NULL|       114100|             0|          404809695|          14343809|       16211643|                  0|
|  partsupp|      11|        2|    ps_availqty|             int|                9990|    TurboPFOR|                   NULL|       116438|             0|             196605|          16188930|        1760098|                  0|
|  partsupp|      11|        3|  ps_supplycost|           float|               48120|   Dictionary|  FixedSize2ByteAligned|       323646|             0|              65535|          16188930|        3631068|           16254465|
|  partsupp|      11|        4|     ps_comment|          string|               65529|   Dictionary|  FixedSize2ByteAligned|     10904214|             0|              65535|                 0|              0|              65535|
|  partsupp|      12|        0|     ps_partkey|             int|                3395|    TurboPFOR|                   NULL|        31328|             4|          116149740|           3161013|        2178903|                  0|
|  partsupp|      12|        1|     ps_suppkey|             int|               10000|    TurboPFOR|                   NULL|        24189|             4|           83883660|           3315868|        3028922|                  0|
|  partsupp|      12|        2|    ps_availqty|             int|                7388|    TurboPFOR|                   NULL|        24538|             0|              40740|           3355508|         366079|                  0|
|  partsupp|      12|        3|  ps_supplycost|           float|               12768|   Dictionary|  FixedSize2ByteAligned|        78328|            21|              13588|           3375910|         736070|            3440444|
|  partsupp|      12|        4|     ps_comment|          string|               13580|   Dictionary|  FixedSize2ByteAligned|      2256910|             0|              13580|                 0|              0|              13580|
|    orders|       0|        0|     o_orderkey|             int|               65535|    TurboPFOR|                   NULL|       186949|             0|           84540150|          21750460|       10110431|                  0|
|    orders|       0|        1|      o_custkey|             int|               46829|    TurboPFOR|                   NULL|       149206|             0|          152129998|          10200943|              0|                  0|
|    orders|       0|        2|  o_orderstatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|              65535|                 0|              0|              65654|
|    orders|       0|        3|   o_totalprice|           float|               65426|   Dictionary|  FixedSize2ByteAligned|       392870|             0|              65535|                 0|              0|              65535|
|    orders|       0|        4|    o_orderdate|          string|                 106|   Dictionary|  FixedSize1ByteAligned|        69903|             0|             131070|                 0|        1624924|             134822|
|    orders|       0|        5|o_orderpriority|          string|                   5|   Dictionary|  FixedSize1ByteAligned|        65863|             0|              65535|                 0|              0|              65535|
|    orders|       0|        6|        o_clerk|          string|                1000|   Dictionary|  FixedSize2ByteAligned|       171198|             0|              65535|                 0|              0|              65535|
|    orders|       0|        7| o_shippriority|             int|                   1|    TurboPFOR|                   NULL|         1750|             0|             196605|                 0|              0|                  0|
|    orders|       0|        8|      o_comment|          string|               65490|   Dictionary|  FixedSize2ByteAligned|      6005731|             0|           10288995|                 0|              0|              65535|
|    orders|       1|        0|     o_orderkey|             int|               65535|    TurboPFOR|                   NULL|       186981|             0|           84540150|          21730774|       10112700|                  0|
|    orders|       1|        1|      o_custkey|             int|               46712|    TurboPFOR|                   NULL|       149206|             0|          151288931|          11035605|             15|                  0|
|    orders|       1|        2|  o_orderstatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|              65535|                 0|              0|              65654|
|    orders|       1|        3|   o_totalprice|           float|               65442|   Dictionary|  FixedSize2ByteAligned|       392934|             0|              65535|                 0|             15|              65535|
|    orders|       1|        4|    o_orderdate|          string|                 106|   Dictionary|  FixedSize1ByteAligned|        69903|             0|             131070|                 0|        1619837|             134822|
|    orders|       1|        5|o_orderpriority|          string|                   5|   Dictionary|  FixedSize1ByteAligned|        65863|             0|              65535|                 0|              0|              65535|
|    orders|       1|        6|        o_clerk|          string|                1000|   Dictionary|  FixedSize2ByteAligned|       171198|             0|              65535|                 0|              0|              65535|
|    orders|       1|        7| o_shippriority|             int|                   1|    TurboPFOR|                   NULL|         1750|             0|             196605|                 0|              0|                  0|
|    orders|       1|        8|      o_comment|          string|               65490|   Dictionary|  FixedSize2ByteAligned|      5989719|             0|           10288995|                 0|              0|              65535|
|    orders|       2|        0|     o_orderkey|             int|               65535|    TurboPFOR|                   NULL|       187066|             0|           84540150|          22154913|       10112924|                  0|
|    orders|       2|        1|      o_custkey|             int|               46743|    TurboPFOR|                   NULL|       149206|             0|          151289630|          11044680|              0|                  0|
|    orders|       2|        2|  o_orderstatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|              65535|                 0|              0|              65654|
|    orders|       2|        3|   o_totalprice|           float|               65447|   Dictionary|  FixedSize2ByteAligned|       392954|             0|              65535|                 0|              0|              65535|
|    orders|       2|        4|    o_orderdate|          string|                 107|   Dictionary|  FixedSize1ByteAligned|        69943|             0|             131070|                 0|        1622851|             134822|
|    orders|       2|        5|o_orderpriority|          string|                   5|   Dictionary|  FixedSize1ByteAligned|        65863|             0|              65535|                 0|         423681|              65535|
|    orders|       2|        6|        o_clerk|          string|                1000|   Dictionary|  FixedSize2ByteAligned|       171198|             0|              65535|                 0|              0|              65535|
|    orders|       2|        7| o_shippriority|             int|                   1|    TurboPFOR|                   NULL|         1750|             0|             196605|                 0|              0|                  0|
|    orders|       2|        8|      o_comment|          string|               65495|   Dictionary|  FixedSize2ByteAligned|      5997404|             0|           10288995|                 0|              0|              65535|
|    orders|       3|        0|     o_orderkey|             int|               65535|    TurboPFOR|                   NULL|       186852|             0|           90205260|          23645377|       10113875|                  0|
|    orders|       3|        1|      o_custkey|             int|               46788|    TurboPFOR|                   NULL|       149206|             0|          151224051|          11111480|        2964648|                  0|
|    orders|       3|        2|  o_orderstatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|              65535|                 0|              0|              65654|
|    orders|       3|        3|   o_totalprice|           float|               65434|   Dictionary|  FixedSize2ByteAligned|       392902|             0|              65535|                 0|              0|              65535|
|    orders|       3|        4|    o_orderdate|          string|                 107|   Dictionary|  FixedSize1ByteAligned|        69943|             0|            6619035|                 0|        1620782|            6622787|
|    orders|       3|        5|o_orderpriority|          string|                   5|   Dictionary|  FixedSize1ByteAligned|        65863|             0|              65535|                 0|        2529529|             202417|
|    orders|       3|        6|        o_clerk|          string|                1000|   Dictionary|  FixedSize2ByteAligned|       171198|             0|              65535|                 0|              0|              65535|
|    orders|       3|        7| o_shippriority|             int|                   1|    TurboPFOR|                   NULL|         1750|             0|             196605|                 0|              0|                  0|
|    orders|       3|        8|      o_comment|          string|               65485|   Dictionary|  FixedSize2ByteAligned|      5993746|             0|           10288995|                 0|              0|              65535|
|    orders|       4|        0|     o_orderkey|             int|               65535|    TurboPFOR|                   NULL|       187030|             0|          100080186|          23666347|       10783522|                  0|
|    orders|       4|        1|      o_custkey|             int|               46842|    TurboPFOR|                   NULL|       149206|             0|          151570709|          11434385|        7005462|                  0|
|    orders|       4|        2|  o_orderstatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|              65535|                 0|              0|              65654|
|    orders|       4|        3|   o_totalprice|           float|               65417|   Dictionary|  FixedSize2ByteAligned|       392834|             0|              65535|                 0|              0|              65535|
|    orders|       4|        4|    o_orderdate|          string|                 107|   Dictionary|  FixedSize1ByteAligned|        69943|             0|           13696815|                 0|        1623187|           13700567|
|    orders|       4|        5|o_orderpriority|          string|                   5|   Dictionary|  FixedSize1ByteAligned|        65863|             0|              65535|            939600|        3337813|            1442684|
|    orders|       4|        6|        o_clerk|          string|                1000|   Dictionary|  FixedSize2ByteAligned|       171198|             0|              65535|                 0|              0|              65535|
|    orders|       4|        7| o_shippriority|             int|                   1|    TurboPFOR|                   NULL|         1750|             0|             196605|                 0|              0|                  0|
|    orders|       4|        8|      o_comment|          string|               65481|   Dictionary|  FixedSize2ByteAligned|      5996456|             0|           10288995|                 0|              0|              65535|
|    orders|       5|        0|     o_orderkey|             int|               65535|    TurboPFOR|                   NULL|       186953|             0|           98828470|          23654135|       10738241|                  0|
|    orders|       5|        1|      o_custkey|             int|               46694|    TurboPFOR|                   NULL|       149206|             0|          150357037|          12601526|        7354686|                  0|
|    orders|       5|        2|  o_orderstatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|              65535|                 0|              0|              65654|
|    orders|       5|        3|   o_totalprice|           float|               65442|   Dictionary|  FixedSize2ByteAligned|       392934|             0|              65535|                 0|              0|              65535|
|    orders|       5|        4|    o_orderdate|          string|                 106|   Dictionary|  FixedSize1ByteAligned|        69903|             0|           12255045|                 0|        1627369|           12258797|
|    orders|       5|        5|o_orderpriority|          string|                   5|   Dictionary|  FixedSize1ByteAligned|        65863|             0|              65535|                 0|        3577839|             213976|
|    orders|       5|        6|        o_clerk|          string|                1000|   Dictionary|  FixedSize2ByteAligned|       171198|             0|              65535|                 0|              0|              65535|
|    orders|       5|        7| o_shippriority|             int|                   1|    TurboPFOR|                   NULL|         1750|             0|             196605|                 0|              0|                  0|
|    orders|       5|        8|      o_comment|          string|               65498|   Dictionary|  FixedSize2ByteAligned|      5998846|             0|           10288995|                 0|              0|              65535|
|    orders|       6|        0|     o_orderkey|             int|               65535|    TurboPFOR|                   NULL|       187070|             0|           99858120|          23506985|       10406811|                  0|
|    orders|       6|        1|      o_custkey|             int|               46819|    TurboPFOR|                   NULL|       149206|             0|          151064807|          11562103|        8220065|                  0|
|    orders|       6|        2|  o_orderstatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|              65535|                 0|              0|              65654|
|    orders|       6|        3|   o_totalprice|           float|               65429|   Dictionary|  FixedSize2ByteAligned|       392882|             0|              65535|                 0|              0|              65535|
|    orders|       6|        4|    o_orderdate|          string|                 106|   Dictionary|  FixedSize1ByteAligned|        69903|             0|           17301240|                 0|        1626164|           17304992|
|    orders|       6|        5|o_orderpriority|          string|                   5|   Dictionary|  FixedSize1ByteAligned|        65863|             0|              65535|            523730|        3092047|             981693|
|    orders|       6|        6|        o_clerk|          string|                1000|   Dictionary|  FixedSize2ByteAligned|       171198|             0|              65535|                 0|              0|              65535|
|    orders|       6|        7| o_shippriority|             int|                   1|    TurboPFOR|                   NULL|         1750|             0|             196605|                 0|              0|                  0|
|    orders|       6|        8|      o_comment|          string|               65492|   Dictionary|  FixedSize2ByteAligned|      5998921|             0|           10288995|                 0|              0|              65535|
|    orders|       7|        0|     o_orderkey|             int|               65535|    TurboPFOR|                   NULL|       186915|             0|           98017867|          23416305|       11079546|                  0|
|    orders|       7|        1|      o_custkey|             int|               46822|    TurboPFOR|                   NULL|       149206|             0|          153163810|          10134905|        6449366|                  0|
|    orders|       7|        2|  o_orderstatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|              65535|                 0|              0|              65654|
|    orders|       7|        3|   o_totalprice|           float|               65438|   Dictionary|  FixedSize2ByteAligned|       392918|             0|              65535|                 0|             73|              65535|
|    orders|       7|        4|    o_orderdate|          string|                 106|   Dictionary|  FixedSize1ByteAligned|        69903|             0|           11599695|                 0|        1623884|           11603447|
|    orders|       7|        5|o_orderpriority|          string|                   5|   Dictionary|  FixedSize1ByteAligned|        65863|             0|              65535|                 0|        3006277|             328162|
|    orders|       7|        6|        o_clerk|          string|                1000|   Dictionary|  FixedSize2ByteAligned|       171198|             0|              65535|                 0|              0|              65535|
|    orders|       7|        7| o_shippriority|             int|                   1|    TurboPFOR|                   NULL|         1750|             0|             196605|                 0|              0|                  0|
|    orders|       7|        8|      o_comment|          string|               65487|   Dictionary|  FixedSize2ByteAligned|      5994723|             0|           10288995|                 0|              0|              65535|
|    orders|       8|        0|     o_orderkey|             int|               65535|    TurboPFOR|                   NULL|       186921|             0|           97335560|          23411387|       12038915|                  0|
|    orders|       8|        1|      o_custkey|             int|               46851|    TurboPFOR|                   NULL|       149206|             0|          154057312|          10202056|        3685890|                  0|
|    orders|       8|        2|  o_orderstatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|              65535|                 0|              0|              65654|
|    orders|       8|        3|   o_totalprice|           float|               65437|   Dictionary|  FixedSize2ByteAligned|       392914|             0|              65535|                 0|              0|              65535|
|    orders|       8|        4|    o_orderdate|          string|                 106|   Dictionary|  FixedSize1ByteAligned|        69903|             0|           12975930|                 0|        1622820|           12979682|
|    orders|       8|        5|o_orderpriority|          string|                   5|   Dictionary|  FixedSize1ByteAligned|        65863|             0|              65535|            632220|        2893711|             872888|
|    orders|       8|        6|        o_clerk|          string|                1000|   Dictionary|  FixedSize2ByteAligned|       171198|             0|              65535|                 0|              0|              65535|
|    orders|       8|        7| o_shippriority|             int|                   1|    TurboPFOR|                   NULL|         1750|             0|             196605|                 0|              0|                  0|
|    orders|       8|        8|      o_comment|          string|               65498|   Dictionary|  FixedSize2ByteAligned|      5994417|             0|           10288995|                 0|              0|              65535|
|    orders|       9|        0|     o_orderkey|             int|               65535|    TurboPFOR|                   NULL|       186990|             0|           98135783|          23385257|       11258237|                  0|
|    orders|       9|        1|      o_custkey|             int|               46896|    TurboPFOR|                   NULL|       149206|             0|          153406171|          10067211|        5720159|                  0|
|    orders|       9|        2|  o_orderstatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|              65535|                 0|              0|              65654|
|    orders|       9|        3|   o_totalprice|           float|               65437|   Dictionary|  FixedSize2ByteAligned|       392914|             0|              65535|                 0|             73|              65535|
|    orders|       9|        4|    o_orderdate|          string|                 107|   Dictionary|  FixedSize1ByteAligned|        69943|             0|           12320580|            114447|        1719585|           12438779|
|    orders|       9|        5|o_orderpriority|          string|                   5|   Dictionary|  FixedSize1ByteAligned|        65863|             0|              65535|               180|        3273346|             461753|
|    orders|       9|        6|        o_clerk|          string|                1000|   Dictionary|  FixedSize2ByteAligned|       171198|             0|              65535|                 0|              0|              65535|
|    orders|       9|        7| o_shippriority|             int|                   1|    TurboPFOR|                   NULL|         1750|             0|             196605|            114447|          96327|                  0|
|    orders|       9|        8|      o_comment|          string|               65486|   Dictionary|  FixedSize2ByteAligned|      5999613|             0|           10288995|                 0|              0|              65535|
|    orders|      10|        0|     o_orderkey|             int|               65535|    TurboPFOR|                   NULL|       186943|             0|          139068357|          23845557|       10227202|                  0|
|    orders|      10|        1|      o_custkey|             int|               46880|    TurboPFOR|                   NULL|       149206|             0|          152308695|          10139870|        6930948|                  0|
|    orders|      10|        2|  o_orderstatus|          string|                   3|   Dictionary|  FixedSize1ByteAligned|        65783|             0|            7864200|                 0|              0|              66011|
|    orders|      10|        3|   o_totalprice|           float|               65432|   Dictionary|  FixedSize2ByteAligned|       392894|             0|              65535|                 0|             73|              65535|
|    orders|      10|        4|    o_orderdate|          string|                 105|   Dictionary|  FixedSize1ByteAligned|        69863|             0|           14155560|          15476736|        7048269|           27477262|
|    orders|      10|        5|o_orderpriority|          string|                   5|   Dictionary|  FixedSize1ByteAligned|        65863|            31|              65535|            519470|        2616335|             769320|
|    orders|      10|        6|        o_clerk|          string|                1000|   Dictionary|  FixedSize2ByteAligned|       171198|             0|              65535|                 0|              0|              65535|
|    orders|      10|        7| o_shippriority|             int|                   1|    TurboPFOR|                   NULL|         1750|             0|             196605|          13309172|        5291969|                  0|
|    orders|      10|        8|      o_comment|          string|               65489|   Dictionary|  FixedSize2ByteAligned|      5992790|             0|           10288995|                 0|              0|              65535|
|    orders|      11|        0|     o_orderkey|             int|               65535|    TurboPFOR|                   NULL|       186960|             0|          127932010|          13051963|       10112657|                  0|
|    orders|      11|        1|      o_custkey|             int|               46754|    TurboPFOR|                   NULL|       149206|             0|          146432630|          10461768|        3940057|                  0|
|    orders|      11|        2|  o_orderstatus|          string|                   3|   Dictionary|  FixedSize1ByteAligned|        65783|             0|            7864200|                 0|              0|              66011|
|    orders|      11|        3|   o_totalprice|           float|               65420|   Dictionary|  FixedSize2ByteAligned|       392846|             0|              65535|                 0|              0|              65535|
|    orders|      11|        4|    o_orderdate|          string|                 106|   Dictionary|  FixedSize1ByteAligned|        69903|             0|            6553500|           8705689|        2580758|            9330472|
|    orders|      11|        5|o_orderpriority|          string|                   5|   Dictionary|  FixedSize1ByteAligned|        65863|             0|              65535|                 0|        2970035|             186818|
|    orders|      11|        6|        o_clerk|          string|                1000|   Dictionary|  FixedSize2ByteAligned|       171198|             0|              65535|                 0|              0|              65535|
|    orders|      11|        7| o_shippriority|             int|                   1|    TurboPFOR|                   NULL|         1750|             0|             196605|           2765023|         740995|                  0|
|    orders|      11|        8|      o_comment|          string|               65491|   Dictionary|  FixedSize2ByteAligned|      5994411|             0|           10288995|                 0|              0|              65535|
|    orders|      12|        0|     o_orderkey|             int|               65535|    TurboPFOR|                   NULL|       186883|             0|          128128402|          10290491|       10115081|                  0|
|    orders|      12|        1|      o_custkey|             int|               46799|    TurboPFOR|                   NULL|       149206|             0|          117653751|           9556045|        3947702|                  0|
|    orders|      12|        2|  o_orderstatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|              65535|                 0|              0|              65535|
|    orders|      12|        3|   o_totalprice|           float|               65450|   Dictionary|  FixedSize2ByteAligned|       392966|             0|              65535|                 0|              0|              65535|
|    orders|      12|        4|    o_orderdate|          string|                 105|   Dictionary|  FixedSize1ByteAligned|        69863|             0|            6946710|                 0|        1844128|            6955488|
|    orders|      12|        5|o_orderpriority|          string|                   5|   Dictionary|  FixedSize1ByteAligned|        65863|             0|              65535|                 0|        3089594|             234883|
|    orders|      12|        6|        o_clerk|          string|                1000|   Dictionary|  FixedSize2ByteAligned|       171198|             0|              65535|                 0|              0|              65535|
|    orders|      12|        7| o_shippriority|             int|                   1|    TurboPFOR|                   NULL|         1750|             0|             196605|                 0|              0|                  0|
|    orders|      12|        8|      o_comment|          string|               65478|   Dictionary|  FixedSize2ByteAligned|      5988391|             0|           10288995|                 0|              0|              65535|
|    orders|      13|        0|     o_orderkey|             int|               65535|    TurboPFOR|                   NULL|       187091|             0|          127243202|          10346413|       10431372|                  0|
|    orders|      13|        1|      o_custkey|             int|               46883|    TurboPFOR|                   NULL|       149206|             0|          115764856|          11754607|        3614600|                  0|
|    orders|      13|        2|  o_orderstatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|              65535|                 0|              0|              65535|
|    orders|      13|        3|   o_totalprice|           float|               65433|   Dictionary|  FixedSize2ByteAligned|       392898|             0|              65535|                 0|              0|              65535|
|    orders|      13|        4|    o_orderdate|          string|                 107|   Dictionary|  FixedSize1ByteAligned|        69943|             0|           10157925|                 0|        1838677|           10166703|
|    orders|      13|        5|o_orderpriority|          string|                   5|   Dictionary|  FixedSize1ByteAligned|        65863|            17|              65535|            262767|        2702087|             746488|
|    orders|      13|        6|        o_clerk|          string|                1000|   Dictionary|  FixedSize2ByteAligned|       171198|             0|              65535|                 0|              0|              65535|
|    orders|      13|        7| o_shippriority|             int|                   1|    TurboPFOR|                   NULL|         1750|             0|             196605|                 0|              0|                  0|
|    orders|      13|        8|      o_comment|          string|               65490|   Dictionary|  FixedSize2ByteAligned|      5997207|             0|           10288995|                 0|              0|              65535|
|    orders|      14|        0|     o_orderkey|             int|               65535|    TurboPFOR|                   NULL|       186974|             0|          124539304|          10341336|       12866894|                  0|
|    orders|      14|        1|      o_custkey|             int|               46635|    TurboPFOR|                   NULL|       149203|             0|          119822338|          10138655|        1108297|                  0|
|    orders|      14|        2|  o_orderstatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|              65535|                 0|              0|              65535|
|    orders|      14|        3|   o_totalprice|           float|               65449|   Dictionary|  FixedSize2ByteAligned|       392962|             0|              65535|                 0|              0|              65535|
|    orders|      14|        4|    o_orderdate|          string|                 106|   Dictionary|  FixedSize1ByteAligned|        69903|             0|            6684570|                 0|        1840064|            6693348|
|    orders|      14|        5|o_orderpriority|          string|                   5|   Dictionary|  FixedSize1ByteAligned|        65863|             0|              65535|                 0|        3480934|             364511|
|    orders|      14|        6|        o_clerk|          string|                1000|   Dictionary|  FixedSize2ByteAligned|       171198|             0|              65535|                 0|              0|              65535|
|    orders|      14|        7| o_shippriority|             int|                   1|    TurboPFOR|                   NULL|         1750|             0|             196605|                 0|              0|                  0|
|    orders|      14|        8|      o_comment|          string|               65481|   Dictionary|  FixedSize2ByteAligned|      5988121|             0|           10288995|                 0|              0|              65535|
|    orders|      15|        0|     o_orderkey|             int|               65535|    TurboPFOR|                   NULL|       187026|             0|          124349456|          10347492|       12867601|                  0|
|    orders|      15|        1|      o_custkey|             int|               46688|    TurboPFOR|                   NULL|       149206|             0|          119303217|          10655864|        1110241|                  0|
|    orders|      15|        2|  o_orderstatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|              65535|                 0|              0|              65535|
|    orders|      15|        3|   o_totalprice|           float|               65423|   Dictionary|  FixedSize2ByteAligned|       392858|             0|              65535|                 0|            146|              65535|
|    orders|      15|        4|    o_orderdate|          string|                 106|   Dictionary|  FixedSize1ByteAligned|        69903|             0|            7602060|                 0|        1842243|            7610838|
|    orders|      15|        5|o_orderpriority|          string|                   5|   Dictionary|  FixedSize1ByteAligned|        65863|             0|              65535|            524340|        2879504|             712583|
|    orders|      15|        6|        o_clerk|          string|                1000|   Dictionary|  FixedSize2ByteAligned|       171198|             0|              65535|                 0|              0|              65535|
|    orders|      15|        7| o_shippriority|             int|                   1|    TurboPFOR|                   NULL|         1750|             0|             196605|                 0|              0|                  0|
|    orders|      15|        8|      o_comment|          string|               65486|   Dictionary|  FixedSize2ByteAligned|      5987207|             0|           10288995|                 0|              0|              65535|
|    orders|      16|        0|     o_orderkey|             int|               65535|    TurboPFOR|                   NULL|       186924|             0|          124241024|          10375237|       12866902|                  0|
|    orders|      16|        1|      o_custkey|             int|               47016|    TurboPFOR|                   NULL|       149206|             0|          120406055|           9552362|        1110661|                  0|
|    orders|      16|        2|  o_orderstatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|              65535|                 0|              0|              65535|
|    orders|      16|        3|   o_totalprice|           float|               65442|   Dictionary|  FixedSize2ByteAligned|       392934|             0|              65535|                 0|             73|              65535|
|    orders|      16|        4|    o_orderdate|          string|                 105|   Dictionary|  FixedSize1ByteAligned|        69863|             0|            6619035|                 0|        1842735|            6627813|
|    orders|      16|        5|o_orderpriority|          string|                   5|   Dictionary|  FixedSize1ByteAligned|        65863|             0|              65535|                 0|        3365228|             246910|
|    orders|      16|        6|        o_clerk|          string|                1000|   Dictionary|  FixedSize2ByteAligned|       171198|             0|              65535|                 0|              0|              65535|
|    orders|      16|        7| o_shippriority|             int|                   1|    TurboPFOR|                   NULL|         1750|             0|             196605|                 0|              0|                  0|
|    orders|      16|        8|      o_comment|          string|               65482|   Dictionary|  FixedSize2ByteAligned|      5993156|             0|           10288995|                 0|              0|              65535|
|    orders|      17|        0|     o_orderkey|             int|               65535|    TurboPFOR|                   NULL|       186889|             0|          126301950|           9682634|       11141480|                  0|
|    orders|      17|        1|      o_custkey|             int|               46914|    TurboPFOR|                   NULL|       149206|             0|          115957764|          12277120|        1660029|                  0|
|    orders|      17|        2|  o_orderstatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|              65535|                 0|              0|              65535|
|    orders|      17|        3|   o_totalprice|           float|               65430|   Dictionary|  FixedSize2ByteAligned|       392886|             0|              65535|                 0|            146|              65535|
|    orders|      17|        4|    o_orderdate|          string|                 106|   Dictionary|  FixedSize1ByteAligned|        69903|             0|            9830250|           1084061|        1710198|            9839028|
|    orders|      17|        5|o_orderpriority|          string|                   5|   Dictionary|  FixedSize1ByteAligned|        65863|             0|              65535|            719082|        2949871|            1140825|
|    orders|      17|        6|        o_clerk|          string|                1000|   Dictionary|  FixedSize2ByteAligned|       171198|             0|              65535|                 0|              0|              65535|
|    orders|      17|        7| o_shippriority|             int|                   1|    TurboPFOR|                   NULL|         1750|             0|             196605|                 0|              0|                  0|
|    orders|      17|        8|      o_comment|          string|               65494|   Dictionary|  FixedSize2ByteAligned|      5993833|             0|           10288995|                 0|              0|              65535|
|    orders|      18|        0|     o_orderkey|             int|               65535|    TurboPFOR|                   NULL|       186878|             0|           85266481|           9287329|       10113391|                  0|
|    orders|      18|        1|      o_custkey|             int|               46827|    TurboPFOR|                   NULL|       149206|             0|          118106727|           9099049|        1983868|                  0|
|    orders|      18|        2|  o_orderstatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|              65535|                 0|              0|              65535|
|    orders|      18|        3|   o_totalprice|           float|               65439|   Dictionary|  FixedSize2ByteAligned|       392922|             0|              65535|                 0|              0|              65535|
|    orders|      18|        4|    o_orderdate|          string|                 106|   Dictionary|  FixedSize1ByteAligned|        69903|             0|            6160290|                 0|        1622257|            6160290|
|    orders|      18|        5|o_orderpriority|          string|                   5|   Dictionary|  FixedSize1ByteAligned|        65863|             0|              65535|                 0|        3327136|             171670|
|    orders|      18|        6|        o_clerk|          string|                1000|   Dictionary|  FixedSize2ByteAligned|       171198|             0|              65535|                 0|              0|              65535|
|    orders|      18|        7| o_shippriority|             int|                   1|    TurboPFOR|                   NULL|         1750|             0|             196605|                 0|              0|                  0|
